DATASET_SIMPLEBAR
SEPARATOR TAB
DATASET_LABEL	Eukaryota_genome_counts
Penicillium_sp._F50_species_3115215	1
Penicillium_sp._F51_species_3115216	1
Penicillium_sp._F22024_species_3115217	1
Penicillium_sp._C72024_species_3115218	1
Penicillium_sp._D9_species_3115219	1
Talaromyces_sp._F31_species_3115220	1
Leccinellum_rugosiceps_species_3114933	1
Vanrija_sp._CR7_species_3113988	1
Marssonina_zanthoxyli_species_3114035	1
Melibe_bucephala_species_3115407	1
Hyalorbilia_cf._ulicicola_species_3115506	1
Hyalorbilia_aff._multiguttulata_species_3115507	1
Rosalia_funebris_species_3116773	1
Rhodomonas_lacustris_species_3127097	1
Hyalorbilia_sp._HsImV27_species_3126044	1
Hyalorbilia_sp._HsImV25_species_3126045	1
Bathycoccus_sp._UST710_species_3126173	1
Otus_manadensis_species_3121594	1
Otus_nigrorum_species_3121595	1
Nosema_rusticus_species_3121250	1
Radianthus_crispa_species_3122430	1
Myxobolus_sp._r_MT-2024_species_3122334	1
x_Bolboschoenoplectus_mariqueter_species_3122982	1
Metarhizium_sp._BCC_4849_species_3123294	1
Rhodotorula_sp._BUB8_species_3107920	1
Talaromyces_sp._DSF149_species_3108682	1
Xylaria_sp._Z21_species_3108732	1
Rachicladosporium_sp._CGMCC_3.30118_species_3108421	1
Lapidomyces_sp._CGMCC_3.30117_species_3108422	1
Xylaria_sp._Z34_species_3108733	1
Neofusicoccum_sp._Z40_species_3108734	1
Xylaria_sp._Z50_species_3108735	1
Hypsolebias_bonita_species_3105885	1
Mandarina_tomiyamai_species_3105997	1
Ptychogena_californica_species_3105999	1
Neofusicoccum_sp._Z2_species_3105837	1
Pichia_sp._KDB-2024a_species_3112614	1
Penicillium_sp._MYA5_species_3113205	1
Ceratocystis_sp._C1944_species_3112611	1
Blastobotrys_sp._G-9_species_3112566	1
Termitomyces_sp._ANC-I_species_3113574	1
Termitomyces_sp._IC0024_species_3113575	1
Termitomyces_sp._IC0001_species_3113576	1
Termitomyces_sp._IC0010_species_3113577	1
Termitomyces_sp._IC0034_species_3113578	1
Termitomyces_sp._IC0027_species_3113579	1
Termitomyces_sp._IC0032_species_3113580	1
Termitomyces_sp._IC0033_species_3113581	1
Termitomyces_sp._IC0038_species_3113582	1
Termitomyces_sp._IC0019_species_3113583	1
Termitomyces_sp._PseudaA_species_3113584	1
Termitomyces_sp._ANC-H_species_3113573	1
Medakamo_hakoo_species_3113649	1
Termitomyces_sp._IC0020_species_3113568	1
Termitomyces_sp._IC0026_species_3113569	1
Termitomyces_sp._Micro_species_3113570	1
Termitomyces_sp._IC0035-1_species_3113571	1
Termitomyces_sp._ANC-D_species_3113572	1
Phalloceros_megapolos_species_3109955	1
Phalloceros_titthos_species_3109957	1
Polylopha_cassiicola_species_3109984	1
Ceratocystis_costaricensis_species_3111110	1
Paracoccidioides_sp._IMR-M-Pb_369_species_3110790	1
Ceratocystis_cubensis_species_3111918	1
Epichloe_sp._HbrTG-3_species_3110587	1
Leotiomycetes_sp._Styx10C10m-37_species_3366837	1
Peroneutypa_sp._2_Styx25C100m-44_species_3366838	1
Ancharius_fuscus_species_3362629	1
Siluranodon_auritus_species_3363169	1
Apricaphanius_iberus_species_3363530	1
Pagetodes_antarcticus_species_3363650	1
Pararius_proximus_species_3363670	1
Argolebias_nigripinnis_species_3352183	1
Bagrus_meridionalis_species_3352538	1
Amarginops_platus_species_3362623	1
Zygoascus_sp._AB1278_species_3396955	1
Lithobius_forficatus_species_3396457	1
Hoplisoma_paleatum_species_3394343	1
Glomeris_marginata_species_3396604	1
Aurantiochytrium_sp._AURO_iCABeR20_species_3395502	1
Periconia_sp._VP-2025a_species_3396190	1
Leptobacillium_sp._BHL-014-01-1_species_3398184	1
Nitzschia_sp._sing1_species_3398185	1
Coelastrum_sp._PABB_002_species_3390819	1
Cryptoporus_qinlingensis_species_3390039	1
Metschnikowia_sp._Fdp-2_species_3392078	1
Ceratobasidium_sp._Cej3_species_3392184	1
Saccharomycopsis_sp._HYP105-1_species_3391607	1
Saccharomycopsis_sp._HYY145-3_species_3391608	1
Metschnikowia_sp._MCC10123_species_3410012	1
Meretrix_sp._MT1_species_3410904	1
Meretrix_sp._MF1_species_3410903	1
Leidyana_gryllorum_species_3401061	1
Veleropilina_sp._TBG_4354_species_3401147	1
Psylliodes_chrysocephalus_species_3402493	1
Alternaria_sp._ALMS-2024a_species_3402833	1
Leptodophora_sp._'Broadleaf-Isolate-01'_species_3375984	1
Colobopsis_sp._GAGA-0360_species_3373740	1
Candidozyma_sp._MB-2024a_species_3377672	1
Picoa_sp._TKM-2024a_species_3376679	1
Talaromyces_sp._UPCC_4333_species_3367393	1
Ustilago_sp._HFJ311_species_3367398	1
Albopleistophora_grylli_species_3367401	1
Periglandula_sp._DGP-2024a_species_3367737	1
Carebara_sp._GAGA-0331_species_3373485	1
Pseudolasius_sp._GAGA-0332_species_3373486	1
Camponotus_sp._GAGA-0362_species_3373488	1
Stigmatomma_sp._GAGA-0391_species_3373489	1
Leptanilla_sp._GAGA-0392_species_3373490	1
Carebara_sp._GAGA-0533_species_3373491	1
Parasyscia_sp._GAGA-0577_species_3373492	1
Probolomyrmex_sp._GAGA-0580_species_3373493	1
Trebouxia_sp._C0009_RCD-2024_species_3373144	1
Trebouxia_sp._C0010_RCD-2024_species_3373145	1
Dendrolagus_notatus_species_3369925	1
Neophocaena_sunameri_species_3370372	1
Montemys_delectorum_species_3371118	1
Sagmatias_obliquidens_species_3371155	1
Phellinus_sp._YW-2024a_species_3383723	1
Neophaeococcomyces_mojaviensis_species_3383035	1
Coniosporium_tulheliwenetii_species_3383036	1
Taxawa_tesnikishii_nom._ined._species_3383038	1
Prasinohaema_aff._flavipes_species_3382577	1
Citrus_sp._TJH2_species_3388342	1
Crematogaster_cf._rogenhoferi_GAGA-0330_species_3380371	1
Penicillium_sp._INA_01369_species_3380382	1
Anastoechus_asiaticus_species_3380438	1
Leptogenys_cf._binghamii_GAGA-0387_species_3380356	1
Tetramorium_cf._nipponense_GAGA-0553_species_3380357	1
Proceratium_cf._bruelheidei_GAGA-0537_species_3380358	1
Diacamma_cf._indicum_GAGA-0083_species_3380359	1
Myrmecocystus_cf._mendax_GAGA-0026_species_3380360	1
Carebara_cf._capreola_GAGA-0578_species_3380361	1
Oxyopomyrmex_cf._saulcyi_GAGA-0503_species_3380362	1
Tapinoma_cf._melanocephalum_GAGA-0340_species_3380363	1
Proformica_cf._mongolica_GAGA-0304_species_3380364	1
Ectomomyrmex_cf._javanus_GAGA-0266_species_3380365	1
Formica_cf._japonica_GAGA-0350_species_3380366	1
Odontomachus_cf._monticola_GAGA-0353_species_3380367	1
Lasius_cf._spathepus_GAGA-0364_species_3380368	1
Lasius_cf._alienus_GAGA-0532_species_3380370	1
Crematogaster_cf._osakensis_GAGA-0393_species_3380369	1
Millerago_phaffii_species_3379937	1
Millerago_galiae_species_3379938	1
Tetradesmus_sp._198_NB-2024a_species_3236845	1
Brachypodius_melanocephalos_species_3235156	1
Cyphomyrus_plagiostoma_species_3354228	1
Trichomonascaceae_sp._VP_10_species_3234166	1
Kazachstania_sp._VP_05_species_3234167	1
Smittium_minutisporum_species_3234839	1
Sarcopodium_sp._QM3-1_species_3234173	1
Colletotrichum_sp._CLE4_species_3239297	1
Bassozetus_sp._2_HX-2024_species_3239379	1
Pseudoliparis_sp._2_HX-2024_species_3239380	1
Bassozetus_sp._1_HX-2024_species_3239378	1
Pseudisothecium_myosuroides_species_3238343	1
Myrmecophilus_myrmecophilus_species_3238574	1
Costus_obscurus_species_3237231	1
Costus_oreophilus_species_3237232	1
Sinosolenaia_oleivora_species_3237505	1
Leuciscus_chuanchicus_species_3231064	1
Paecilomyces_formosus_species_3232301	1
Picochlorum_sp._Eukbin17_species_3242903	1
Picochlorum_sp._Co_Eukbin9_species_3242904	1
Ostreococcus_sp._Eukbin16_species_3242905	1
Ostreococcus_sp._Co_Eukbin8_species_3242906	1
Ostreococcus_sp._Co_Eukbin7_species_3242907	1
Ostreococcus_sp._Co_Eukbin6_species_3242908	1
Micromonas_sp._Eukbin15_species_3242909	1
Micromonas_sp._Eukbin14_species_3242910	1
Micromonas_sp._Eukbin13_species_3242911	1
Micromonas_sp._Co_Eukbin5_species_3242913	1
Micromonas_sp._Co_Eukbin4_species_3242914	1
Micromonas_sp._Eukbin12_species_3242912	1
Micromonas_sp._Co_Eukbin3_species_3242915	1
Micromonas_sp._Eukbin11_species_3242916	1
Diaporthe_sp._DP-UAU-01_species_3243294	1
Kibakoganea_tamdaoensis_species_3241133	1
Neoniphon_suborbitalis_species_3240758	1
Podaxis_mareebaensis_species_3240953	1
Trebouxia_sp._C0007_species_3241709	1
Scenedesmaceae_sp._WYC1_species_3241321	1
Vanderwaltozyma_sp._UFMG-CM-Y7006_species_3241324	1
Liolophura_sinensis_species_3198878	1
Diaporthe_sp._K33_species_3228682	1
Diaporthe_sp._CK15_species_3228683	1
Hypocreales_sp._O35_species_3228681	1
Actinodendron_alcyonoideum_species_3229076	1
Sphaerocystis_sp._CCCryo_101-99_species_3160775	1
Lecanora_atra_species_3163698	1
Desmodesmus_sp._SZ-1_species_3161135	1
Neodothiora_pruni_species_3161159	1
Kibakoganea_sinica_species_3161192	1
Verpa_penis_species_3161550	1
Dyspersa_apicalis_species_3350242	1
Doumea_chappuisi_species_3354512	1
Paradoxoglanis_caudivittatus_species_3358861	1
Parailia_spiniserrata_species_3358869	1
Paraliparis_voroninorum_species_3358969	1
Schilbe_depressirostris_species_3360650	1
Trachyglanis_intermedius_species_3361692	1
Pleosporales_sp._CAS-2024a_species_3349763	1
Pseudoliparis_sp._HX-2024b_species_3349391	1
Macrourus_sp._HX-2024f_species_3349393	1
Bathypterois_sp._HX-2024g_species_3349394	1
Ipnops_sp._HX-2024h_species_3349395	1
Macronectria_asiatica_species_3349426	1
Carebara_altinodus_species_3350039	1
Trebouxia_sp._SL0000003_species_3350044	1
Nilgiritragus_hylocrius_species_3349691	1
Torulaspora_sp._PYCC9891_species_3342730	1
Torulaspora_sp._PYCC9890_species_3342731	1
Pseudogymnoascus_australis_species_3342545	1
Sungouiella_xylosa_species_3315602	1
Clavispora_paralusitaniae_species_3315603	1
Tapena_multiguttata_species_3322151	1
Fusarium_parabolicum_species_3323875	1
Calosoma_wilkesii_species_3345127	1
Calosoma_tepidum_species_3345128	1
Draparnaldia_sp._CCAC_6921_species_3345351	1
Trichoderma_sp._CAU-M14_species_3344515	1
Chlorophyta_sp._JHNC1_species_3344743	1
Aspergillus_sp._WHUF0304_species_3299054	1
Ragactis_hyalina_species_3286151	1
Chlamydomonas_sp._AO-2024a_species_3298625	1
Euthalenessa_oculata_species_3264069	1
Ophelia_borealis_species_3268389	1
Platynereis_megalops_species_3269935	1
Ceratostomella_crypta_species_3252758	1
Ceratostomella_melanospora_species_3252759	1
Stichopus_fusiformiossa_species_3258494	1
Euphysa_ruthae_species_2991876	1
Porphyra_umbilicalis_species_2786	1
Vannuccia_rotundouncinata_species_2991685	1
Parotoplana_pacifica_species_2991686	1
Invenusta_paracnida_species_2991687	1
Minona_dolichovesicula_species_2991688	1
Americanaplana_fernaldi_species_2991690	1
Ulothrix_subflaccida_species_2991704	1
Phaeophila_floridearum_species_2992183	1
Chloridella_minuta_species_2991669	1
Bonnemaisonia_californica_species_2991670	1
Pterothamnion_heteromorphum_species_2991671	1
Nereis_procera_species_2991677	1
Lepidozona_retiporosa_species_2991678	1
Pharyngocirrus_eroticus_species_2991680	1
Macrochaeta_pege_species_2991681	1
Nematoplana_nigrocapitula_species_2991682	1
Coelogynopora_nodosa_species_2991684	1
Monocelis_spectator_species_2991683	1
Fusarium_sp._MBC_364_species_2993619	1
Penicillium_sp._MBC_424_species_2993620	1
Penicillium_sp._MBC_428_species_2993621	1
Fusarium_sp._MBC_438_species_2993622	1
Aschersonia_sp._MBC_508_species_2993624	1
Aschersonia_sp._MBC_593_species_2993625	1
Fusarium_sp._MBC_441_species_2993623	1
Aschersonia_sp._MBC_610_species_2993626	1
Aschersonia_sp._MBC_612_species_2993627	1
Aschersonia_sp._MBC_622_species_2993628	1
Aschersonia_sp._MBC_710_species_2993629	1
Aschersonia_sp._MBC_735_species_2993630	1
Aschersonia_sp._MBC_819_species_2993631	1
Cladosporium_sp._MBC_869_species_2993632	1
Aschersonia_sp._MBC_877_species_2993633	1
Arthroderma_sp._MBC_929_species_2993634	1
Arthroderma_sp._MBC_961_species_2993635	1
Internoretia_fryeana_species_2992841	1
Microbotryomycetes_sp._JL201_species_2987684	1
Strongylocentrotus_pallidus_species_7670	1
Paracaudina_chilensis_species_7700	1
Sclerodactyla_briareus_species_7710	1
Styela_plicata_species_7726	1
Halocynthia_roretzi_species_7729	1
Branchiostoma_floridae_species_7739	1
Lethenteron_reissneri_species_7753	1
Microbotryomycetes_sp._JL221_species_2987685	1
Macrosoma_leucophasiata_species_2991157	1
Colletotrichum_gardeniae_species_2991264	1
Zoroaster_sp._YZ-2022_species_2989510	1
Lasiosphaeriaceae_sp._G1095_species_2989761	1
Clonostachys_sp._G952_species_2989762	1
Clonostachys_sp._G600_species_2989763	1
Closterium_sp._Yama58-4_species_2996821	1
Pewenomyces_tapulicola_species_2996544	1
Niveomyces_coronatus_species_2996322	1
Pictodentalium_vernedei_species_2996714	1
Closterium_sp._Naga37s-1_species_2996811	1
Pisaster_ochraceus_species_7612	1
Pycnopodia_helianthoides_species_7614	1
Eucidaris_tribuloides_species_7632	1
Heliocidaris_erythrogramma_species_7634	1
Heliocidaris_tuberculata_species_7635	1
Arbacia_lixula_species_7640	1
Hemicentrotus_pulcherrimus_species_7650	1
Cryptosporidium_sp._SCAU42500_species_2994656	1
Strongylocentrotus_purpuratus_species_7668	1
Micractinium_sp._NFX-FRZ_species_2994892	1
Rhyacophila_sp._25_7_species_2994438	1
Rhyacophila_sp._Rhy_31_5_species_2994440	1
Asterias_amurensis_species_7602	1
Cercophora_sp._LCS_1_species_2994517	1
Squalius_sp._SCEF-FRISK3481_species_2996122	1
Eptatretus_okinoseanus_species_7767	1
Squalus_acanthias_species_7797	1
Squalus_suckleyi_species_7798	1
Ginglymostoma_cirratum_species_7801	1
Prionace_glauca_species_7815	1
Negaprion_brevirostris_species_7821	1
Neoceratodus_forsteri_species_7892	1
Hymenoscyphus_sp._LP001_species_2981859	1
Anguilla_marmorata_species_7939	1
Anguilla_australis_species_7940	1
Conger_myriaster_species_7943	1
Cenchrus_fungigraminus_species_2981182	1
Zonitis_immaculata_species_2981214	1
Megalops_atlanticus_species_7932	1
Acipenser_gueldenstaedtii_species_7902	1
Acipenser_transmontanus_species_7904	1
Eantis_mithridates_species_2982773	1
Desmognathus_pascagoula_species_2981334	1
Polytribax_perspicillator_species_2979191	1
Arthroderma_sp._MBC_293_species_2978606	1
Siren_sphagnicola_species_2978768	1
Gnomoniopsis_sp._IMI_355080_species_2978355	1
Didymella_sp._IMI_355093_species_2978356	1
Neodidymelliopsis_sp._IMI_364377_species_2978358	1
Collariella_sp._IMI_366227_species_2978359	1
Kalmusia_sp._IMI_367209_species_2978360	1
Neurospora_sp._IMI_360204_species_2978357	1
Fusarium_sp._MBC_101_species_2978601	1
Fusarium_sp._MBC_119_species_2978602	1
Fusarium_sp._MBC_181_species_2978603	1
Cladosporium_sp._MBC_237_species_2978604	1
Arthroderma_sp._MBC_290_species_2978605	1
Omphalotus_guepiniiformis_species_2979956	1
Baryscapus_dioryctriae_species_2980436	1
Mantamonas_sphyraenae_species_2983909	1
Lycocerus_yunnanus_species_2983378	1
Dothideomycetes_sp._NU200_species_2983309	1
Dothideomycetes_sp._NU30_species_2983310	1
Actinernus_sp._WN-2022_species_2984947	1
Anopheles_dirus_species_7168	1
Drosophila_ambigua_species_7216	1
Drosophila_bifasciata_species_7218	1
Drosophila_differens_species_7219	1
Euchilichthys_guentheri_species_3023584	1
Carabus_banonii_species_3023605	1
Oribatida_sp._Gr-Ori-00025_species_3019573	1
Galumnidae_sp._Gr-Ori-00277_species_3019574	1
Quadroppia_sp._Gr-Ori-00064_species_3019575	1
Drosophila_mayaguana_species_7268	1
Drosophila_mimica_species_7270	1
Drosophila_nebulosa_species_7271	1
Drosophila_saltans_species_7273	1
Drosophila_falleni_species_7279	1
Drosophila_tristis_species_7284	1
Drosophila_sproati_species_7289	1
Chymomyza_amoena_species_7293	1
Scaptomyza_pallida_species_7300	1
Haematobia_irritans_species_7368	1
Liquidambar_chinensis_species_3020272	1
Arrhopalites_sp._Gr-Col-00791_species_3018977	1
Siphonodentalium_dalli_species_3019061	1
Oribatida_sp._Gr-Ori-00743_species_3019572	1
Pegea_sp._RAD2-039_species_3019176	1
Drosophila_guanche_species_7266	1
Drosophila_navojoa_species_7232	1
Drosophila_orena_species_7233	1
Drosophila_picticornis_species_7235	1
Rhodosporidiobolus_sp._SP3-3/4_species_3021964	1
Drosophila_planitibia_species_7236	1
Drosophila_subsilvestris_species_7239	1
Drosophila_mulleri_species_7231	1
Amphibolips_quercusostensackenii_species_3022637	1
Melikaiella_ostensackeni_species_3022663	1
Drosophila_mettleri_species_7228	1
Perdita_meconis_species_3020902	1
Apiospora_sp._TS-2023a_species_3021424	1
Mongoloraphidia_duomilia_species_3021590	1
Drosophila_algonquin_species_7247	1
Drosophila_azteca_species_7249	1
Drosophila_lowei_species_7251	1
Drosophila_arizonae_species_7263	1
Drosophila_buzzatii_species_7264	1
Penicillium_sp._MT45_species_3027962	1
Penicillium_sp._WT45_species_3027963	1
Penicillium_sp._BM32_species_3027964	1
Galdieria_yellowstonensis_species_3028027	1
Liometoxenus_newtonarum_species_3028047	1
Sitophilus_oryzae_species_7048	1
Photinus_pyralis_species_7054	1
Zophobas_atratus_species_7074	1
Heliothis_virescens_species_7102	1
Hirschioporus_abietinus_species_3028765	1
Sitophilus_zeamais_species_7047	1
Aaosphaeria_pasadenensis_species_3025424	1
Pasadenomyces_melaninifex_species_3025427	1
Floridaphiala_radiotolerans_species_3025428	1
Eucalyptus_sp._ANBG9806169_species_3025359	1
Rhina_ancylostomus_species_3025902	1
Actinodendron_arboreum_species_3024562	1
Antheraea_pernyi_species_7119	1
Antheraea_yamamai_species_7121	1
Choristoneura_fumiferana_species_7141	1
Beauveria_sp._AdecLV25a_species_3027583	1
Psilocybe_caeruleorhiza_species_3027140	1
Sporothrix_sp._FH-2023a_species_3026404	1
Nidularia_sp._FH-822889_species_3026959	1
Silvatares_holzenthali_species_3026466	1
Vanrija_sp._TS_01_species_3003410	1
Penicillium_sp._IBT_31633x_species_3003414	1
Penicillium_sp._IBT_16267x_species_3003415	1
Penicillium_sp._IBT_35674x_species_3003416	1
Proteocephalus_fallax_species_3003519	1
Penicillium_sp._IBT_18751x_species_3003417	1
Lenwebbia_sp._NSW1173648_species_3002909	1
Vespula_maculifrons_species_7453	1
Apis_andreniformis_species_7464	1
Trichogramma_pretiosum_species_7493	1
Mantis_religiosa_species_7507	1
Ctenocephalides_felis_species_7515	1
Oncopeltus_fasciatus_species_7536	1
Lingula_anatina_species_7574	1
Patiria_pectinifera_species_7594	1
Atlantirivulus_guanabarensis_species_2999567	1
Bagrus_orientalis_species_2999591	1
Phalloceros_buckupi_species_3001649	1
Parotocinclus_cabessadecuia_species_3001962	1
Rhodotorula_sp._PL61-2_species_3017170	1
Microctenopoma_stevenorrisi_species_3016805	1
Microctenopoma_steveboyesi_species_3016806	1
Microctenopoma_lineatum_species_3016858	1
Desmognathus_mavrokoilius_species_3018293	1
Desmognathus_perlapsus_species_3018294	1
Desmognathus_valtos_species_3018295	1
Euphthiracaridae_sp._species_3018423	1
Camisiidae_sp._species_3018425	1
Zygoribatula_sp._species_3018428	1
Desmognathus_kanawha_species_3018292	1
Desmognathus_adatsihi_species_3018285	1
Desmognathus_amphileucus_species_3018286	1
Desmognathus_aureatus_species_3018287	1
Desmognathus_balsameus_species_3018288	1
Desmognathus_cheaha_species_3018289	1
Desmognathus_gvnigeusgwotli_species_3018290	1
Desmognathus_intermedius_species_3018291	1
Sarcophaga_peregrina_species_7386	1
Glossina_austeni_species_7395	1
Glossina_palpalis_species_7397	1
Campoletis_sonorensis_species_7416	1
Diadromus_collaris_species_7421	1
Nasonia_longicornis_species_7427	1
Bocquillonia_castaneifolia_species_3014250	1
Glossina_pallidipes_species_7398	1
Closterium_sp._NIES-54_species_3014311	1
Closterium_sp._NIES-64_species_3014308	1
Closterium_sp._NIES-65_species_3014309	1
Closterium_sp._NIES-53_species_3014310	1
Aspergillus_annui_species_3014059	1
Aspergillus_saccharicola_species_3014060	1
Cryptocheilus_praepositus_species_3016353	1
Thraustochytriaceae_sp._12B_species_3016357	1
Leccinum_insolens_species_3016363	1
Cystobasidium_onofrii_species_3016379	1
Naganishia_kalamii_species_3016355	1
Beauveria_sp._NWAFU-1_species_2962708	1
Tetraparma_gracilis_species_2962635	1
Parmales_sp._scaly_parma_species_2962637	1
Monoplex_corrugatus_species_2962468	1
Alternaria_sp._SPS-2_species_2963890	1
Scaphiopus_holbrookii_species_8435	1
Ichthyophis_bannanicus_species_8453	1
Caiman_crocodilus_species_8499	1
Sphenodon_punctatus_species_8508	1
Sceloporus_undulatus_species_8520	1
Tupinambis_teguixin_species_8532	1
Ameiva_ameiva_species_8535	1
Varanus_albigularis_species_8558	1
